Cms Id,First Name,Last Name,Date Of Birth,Gender,Address,Service Involvement,Local Authority Organisation,Contact Name,Contact Role,Contact Phone,Contact Email,Date Current As Of,Coverage Start Date,Coverage End Date,Coverage Geographic Area,Date Of Most Recent Interaction,Start Date Of Last Involvement
9445402,Jennifer,White,2006-10-11,Female,"Studio 9
Diana highway
Jenningsbury
S5D 3YX",Historic,Hackney Council,Henry Hodgson-Wells,Social Worker,+44(0)161 496 0325,hhodgson-wells@hackney.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-12-11,2020-02-09
9927128,Danielle,Stewart,2017-05-03,Female,"Studio 97
Brown valleys
North Susan
W57 8EA",Current,Southwark Council,Dr Eleanor Jones,Social Worker,(0141) 496 0382,djones@southwark.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-12-19,2022-03-10
7568271,Hannah,Young,2012-05-28,Female,"6 Hawkins plain
South Josephtown
N0H 7UZ",Historic,Westminster Council,William Allan,Social Worker,+44(0)113 4960721,wallan@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-02-11,2019-09-18
6700969,Stanley,Bird,2009-03-14,Male,"Flat 2
Burke curve
Port Eileen
TF4 2HB",Current,Sutton Council,Rosie Evans-Parsons,Social Worker,+44191 4960547,revans-parsons@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-04-01,2019-08-02
4342535,Kayleigh,Cooke,2009-12-03,Female,"Flat 66x
Wright hollow
New Elliotburgh
EX90 8UQ",Current,Camden Council,Mr Kevin Reed,Social Worker,+44(0)1154960343,mreed@camden.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-08-06,2019-08-11
2397181,Norman,Cox,2014-02-19,Male,"1 Mark burgs
South Robert
HU4 9XQ",Historic,Sutton Council,Anthony Walker,Social Worker,(0909)8790994,awalker@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-10-22,2021-05-13
7571758,Rita,Jackson,2009-01-26,Female,"Flat 44
Crawford rapid
Colinchester
TA37 8RF",Historic,Ealing Council,Natasha Lee,Social Worker,01414960636,nlee@ealing.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-07-29,2018-10-28
5434321,Mathew,Wong,2013-08-25,Male,"Studio 43
Hill knolls
Lake Gillian
M4 2PF",Current,Bexley Council,Ryan Nicholls,Social Worker,(0306) 999 0074,rnicholls@bexley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-01-29,2018-08-16
4811760,Joan,Reed,2006-02-10,Female,"398 Jones pass
Lake Jakeborough
E20 2NL",Current,Camden Council,Janet Ford,Social Worker,+44(0)151 4960795,jford@camden.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-01-10,2021-01-09
6684823,Jodie,Parry,2015-08-01,Female,"539 Tony land
East Aaronburgh
G9C 0GL",Historic,Tower Hamlets Council,Dr Billy Harris,Social Worker,0113 4960454,dharris@towerhamlets.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-03-23,2019-10-26
3732338,Lee,Carter,2016-12-15,Male,"7 Deborah common
North Kerryburgh
S4 1LU",Current,Haringey Council,Dr Howard Finch,Social Worker,0808 1570110,dfinch@haringey.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-03-11,2020-05-01
2558131,Gordon,Smith,2006-01-21,Male,"043 Paul parkway
Matthewport
CV47 6BG",Historic,Tower Hamlets Council,Dr Alan Vaughan,Social Worker,+44306 9990824,dvaughan@towerhamlets.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-04-01,2021-01-03
9392199,Glen,Jones,2009-03-06,Male,"Flat 5
Weston route
South Lyndaview
S5 4JX",Current,Lambeth Council,Ashley Greenwood-Gill,Social Worker,+44(0)141 496 0734,agreenwood-gill@lambeth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-02-05,2020-06-15
2862642,Louis,Hunt,2009-12-09,Male,"Flat 8
Michael prairie
Gibsonmouth
S8 8HS",Historic,Havering Council,Trevor Mills,Social Worker,0151 496 0603,tmills@havering.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-11-21,2019-12-19
7369929,Marilyn,Holmes,2015-09-29,Female,"697 David cove
Lake Thomas
B5G 3RN",Historic,Newham Council,Andrew Sutton,Social Worker,(0116) 4960757,asutton@newham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-07-09,2018-06-30
3077605,Billy,Fox,2007-10-29,Other,"Flat 18d
Marion mews
North Philipbury
S4G 3SB",Historic,Hounslow Council,Robin Patel,Social Worker,028 9018 0530,rpatel@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-01-22,2021-05-14
4074047,Adam,Freeman,2011-03-28,Male,"Studio 8
Shaun falls
Granttown
W9C 9YN",Historic,Redbridge Council,Kimberley Turnbull,Social Worker,+44191 496 0840,kturnbull@redbridge.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-10-08,2022-08-24
6582508,Joshua,Anderson,2013-10-01,Male,"040 Nathan wall
South Sandrabury
SP87 8NR",Historic,Croydon Council,Jay Martin,Social Worker,(0121) 4960476,jmartin@croydon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-07-29,2021-12-23
9777227,Raymond,Greenwood,2010-01-23,Male,"Studio 45
Holly creek
Collinston
N8 3QW",Current,Newham Council,Miss Caroline Price,Social Worker,+44117 496 0873,mprice@newham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-04-08,2020-07-19
6783657,Sandra,Page,2015-10-05,Female,"Flat 5
David heights
Lake Peter
IV6Y 8AU",Current,Croydon Council,Dr Jacob Nixon,Social Worker,+44(0)118 496 0271,dnixon@croydon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-07-07,2020-05-04
2247481,Beverley,Poole,2008-10-17,Female,"2 Jean lock
Johnstonville
YO96 4PN",Current,Havering Council,Dr Guy Boyle,Social Worker,+44(0)1514960370,dboyle@havering.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-03-27,2021-09-01
1915004,Emma,Russell,2008-01-12,Female,"1 Abigail lock
South Vanessa
N08 7PF",Current,Hounslow Council,Mr George Carr,Social Worker,01154960874,mcarr@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-12-16,2020-05-27
2625654,Elliott,Cox,2014-05-31,Male,"Studio 40O
Alexandra streets
Pattersonborough
PA7W 0DL",Current,Southwark Council,Maureen Lord,Social Worker,+44(0)1632960939,mlord@southwark.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-11-29,2020-12-14
2218490,Deborah,Hawkins,2016-02-15,Female,"793 Angela camp
Lake Paulbury
TR53 4FN",Current,Camden Council,Mr Harry Morris,Social Worker,+44(0)29 2018 0397,mmorris@camden.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-11-28,2019-05-10
8389693,Trevor,Taylor,2015-04-23,Male,"3 Danielle mill
North Damian
B5T 6BG",Historic,Islington Council,Joseph James,Social Worker,+44(0)28 9018 0573,jjames@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-10-31,2020-03-24
6440725,Debra,Clark,2016-08-22,Female,"Studio 08
Harry fords
Lake Nigelmouth
BR26 0TA",Historic,Brent Council,Liam Freeman,Social Worker,+44(0)1144960627,lfreeman@brent.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-01-30,2019-09-22
3363516,Claire,Ward,2014-11-13,Female,"Studio 14
Alexandra manor
Phillipstown
S83 9SW",Historic,Southwark Council,June Williamson,Social Worker,+44(0)1314960294,jwilliamson@southwark.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-06-25,2018-05-09
4331684,Naomi,Wood,2006-02-18,Female,"Studio 47
Julian gardens
Margarettown
S9W 4GD",Current,Newham Council,Dr Terry Potter,Social Worker,(0131)4960413,dpotter@newham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-01-15,2022-06-22
8629534,Derek,Cooper,2014-04-22,Male,"9 Birch freeway
Hobbschester
B98 3PS",Historic,Hackney Council,Mrs Mary Butler,Social Worker,+44(0)191 4960420,mbutler@hackney.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-08-02,2018-04-24
7277850,Anna,Thompson,2013-01-22,Female,"Flat 0
Wong prairie
Pageview
WR04 9AQ",Historic,Islington Council,Dr Tracey Johnson,Social Worker,+44909 8790835,djohnson@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-01-22,2018-07-05
4637136,Tony,Mitchell,2009-09-19,Male,"7 Lynn walks
Cookside
TR7 9TJ",Current,Haringey Council,Rachael Rose-Thornton,Social Worker,(0306) 9990517,rrose-thornton@haringey.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-06-12,2021-11-02
6088511,Kenneth,Parker,2017-03-01,Male,"Flat 8
Anne bypass
East Teresa
NG1X 7DU",Current,Brent Council,Josh Richards-Hill,Social Worker,(0131) 496 0769,jrichards-hill@brent.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-12-26,2020-01-07
5219783,David,Hunt,2017-08-19,Male,"57 Karl lodge
Lake Sam
EX7 2UL",Historic,Tower Hamlets Council,Kelly Williams-Ahmed,Social Worker,0292018957,kwilliams-ahmed@towerhamlets.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-06-22,2018-04-12
6201045,Paula,Atkins,2007-02-05,Female,"Studio 7
Max crest
West Leonborough
M81 6UE",Current,Enfield Council,Sam Coates-Curtis,Social Worker,08081570763,scoates-curtis@enfield.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-01-22,2021-08-02
5465693,Hayley,Webb,2016-09-15,Female,"Studio 1
Craig lane
New Nicolafort
W1B 8NL",Historic,Merton Council,Norman Birch,Social Worker,0113 4960093,nbirch@merton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-07-23,2019-01-05
6306529,John,Perkins,2007-12-18,Male,"1 Terence oval
North Jamesfurt
WD39 1FR",Current,Westminster Council,Debra Burton,Social Worker,+44306 9990716,dburton@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-10-09,2020-09-01
8816126,Hugh,Richardson,2011-03-13,Male,"Flat 08c
Shah village
Hewittview
HP28 0NW",Historic,Ealing Council,Dr Kenneth Porter,Social Worker,+441164960611,dporter@ealing.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-05-21,2022-03-24
4799433,Alexander,Webb,2012-07-14,Male,"Studio 9
Ryan manor
Joyceview
E68 1WD",Current,Hounslow Council,Dr June Jones,Social Worker,0191 498 0361,djones@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-06-23,2021-04-11
1258360,Colin,Abbott,2015-10-30,Male,"72 Patel avenue
New Malcolm
LL4 6PU",Historic,Lambeth Council,Ms Lynn Gibbs,Social Worker,(0118) 496 0548,mgibbs@lambeth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-10-05,2022-07-22
4371214,Norman,Gray,2010-11-13,Male,"331 Sylvia stream
Meganland
DG2R 3WN",Current,Wandsworth Council,Katherine Harris,Social Worker,+44(0)1154960170,kharris@wandsworth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-11-01,2020-01-27
2126025,Rachel,Evans,2009-07-26,Female,"8 Rosie estates
New Victoria
SO6 8XY",Current,Sutton Council,Benjamin Parker,Social Worker,(0191) 4960006,bparker@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-02-26,2019-01-13
4862152,Charlie,Taylor,2017-11-17,Male,"3 Scott ranch
Port Barbaramouth
SR2 7RD",Current,Bromley Council,Gavin Jones,Social Worker,(0909) 8790050,gjones@bromley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-01-31,2019-10-24
1045789,Lawrence,Newman,2013-07-20,Male,"090 Turner ways
Hayleystad
W9W 1PF",Current,Lewisham Council,Connor McDonald-Martin,Social Worker,(0121)4960552,cmcdonald-martin@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-11-14,2021-04-24
3373879,Francis,Smith,2006-03-14,Male,"Studio 53N
Burke forge
Port Georgia
G3 9AA",Current,Sutton Council,Dr Andrew Martin,Social Worker,+44(0)115 4960207,dmartin@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-11-26,2018-02-02
7090208,Hollie,May,2011-09-04,Female,"Flat 04
Murray ridges
Bondfort
SN51 0FD",Current,Sutton Council,Dawn Johnson,Social Worker,02074960852,djohnson@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-01-08,2018-01-04
5760990,Scott,Jones,2015-09-04,Male,"Studio 4
Collins canyon
Patelside
PH7 9HH",Current,Hounslow Council,Mr Joe Fraser,Social Worker,(0151)4960802,mfraser@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-10-20,2021-11-19
8521906,Julia,Jones,2011-12-12,Female,"21 Max fords
South Jack
CA3H 1FS",Current,Greenwich Council,Nathan Johnson,Social Worker,(0115) 4960500,njohnson@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-12-31,2022-09-25
8533123,Mary,Berry,2013-04-11,Female,"Studio 65
Susan gateway
Lake Anthony
M7 8WB",Historic,Lewisham Council,Rachael Holland-Wright,Social Worker,0141 4960282,rholland-wright@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-08-31,2022-03-03
9136629,Karen,Brooks,2015-06-11,Female,"206 Robert ranch
Jemmastad
MK6 0YW",Current,Sutton Council,Louise Cooper,Social Worker,+44(0)1184960824,lcooper@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-08-02,2020-12-20
8511911,Gary,Davis,2009-08-14,Male,"417 Owen plains
Brianchester
ST4 4SP",Current,Lewisham Council,Mr Samuel Poole,Social Worker,01632 960584,mpoole@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-02-23,2018-11-28
9432135,Raymond,Smith,2013-10-28,Male,"Flat 13
Maurice isle
West Debra
OL8R 8NG",Current,Hillingdon Council,Geraldine Smith,Social Worker,(0115)4960456,gsmith@hillingdon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-12-15,2021-07-03
9332866,Vincent,Berry,2015-02-18,Other,"Flat 0
Francis underpass
East Nathanhaven
G2A 5TU",Current,Harrow Council,Nicola Pritchard,Social Worker,+4428 9018650,npritchard@harrow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-09-25,2019-08-05
8190157,Justin,Morton,2007-06-03,Male,"Flat 78U
Denise radial
South Phillipborough
CF9A 3JJ",Historic,Hillingdon Council,Dr Christopher Little,Social Worker,(0191) 4960048,dlittle@hillingdon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-01-21,2022-09-14
6787701,Pauline,Campbell,2007-04-06,Female,"Flat 4
Karl summit
Sarahmouth
G1T 0EH",Current,Westminster Council,Tom Fletcher,Social Worker,+44(0)29 2018731,tfletcher@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-07-24,2020-07-21
6509886,Melanie,Howell,2013-05-18,Female,"Flat 71
Gregory mill
Francisville
M87 1LJ",Historic,Sutton Council,Emma Ellis,Social Worker,+44(0)20 74960996,eellis@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-01-22,2020-05-08
9812876,Bryan,Turner,2013-01-24,Male,"Studio 34
Beth spurs
Woodview
G0 9JT",Historic,Redbridge Council,Mrs Diane George,Social Worker,+44(0)1914960589,mgeorge@redbridge.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-06-05,2022-08-18
4783802,Lucy,Wilson,2016-09-16,Female,"Flat 50
Kieran field
Pearcebury
W74 9PF",Historic,Barnet Council,Shirley Rahman,Social Worker,(0115) 496 0909,srahman@barnet.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-02-11,2021-06-22
9129248,Katherine,Singh,2009-06-19,Female,"Studio 81
Smith keys
Leahfurt
W4U 3HL",Historic,Westminster Council,Mrs Cheryl Hall,Social Worker,0117 496 0942,mhall@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-08-31,2020-07-23
7848842,Lesley,Matthews,2011-06-18,Female,"72 Patel lane
Emmaside
SN0E 7BY",Current,Islington Council,Miss Stephanie Patel,Social Worker,+44(0)115 496 0696,mpatel@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-10-09,2018-09-08
3321778,Kimberley,Begum,2016-08-07,Female,"Flat 29
Tom oval
Jackfurt
SE8 8UE",Historic,Lambeth Council,Terence Mistry,Social Worker,+44(0)141 496 0345,tmistry@lambeth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-05-28,2018-08-02
7542655,Jacob,Holland,2011-03-31,Male,"1 Terence summit
Cameronfort
OL5 1UR",Current,Enfield Council,Dr Tom Perry,Social Worker,0306 999 0861,dperry@enfield.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-05-14,2021-08-31
3334643,Gillian,Davidson,2008-06-09,Female,"Studio 98
Katy drive
Maureenton
W1B 0DE",Not Specified,Newham Council,Marilyn Smith,Social Worker,+44141 496 0311,msmith@newham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-06-10,2018-07-19
3390140,Mandy,Dickinson,2016-05-08,Female,"Flat 90
Martin estates
Thomasview
B47 6JF",Historic,Croydon Council,Tracey Jones-Mellor,Social Worker,(0113)4960252,tjones-mellor@croydon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-08-12,2022-05-31
2597235,Christian,Foster,2015-12-10,Male,"Flat 4
Grace run
West Joyce
DY12 2JS",Historic,Merton Council,Cameron Sanderson,Social Worker,+44(0)161 496 0856,csanderson@merton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-08-28,2021-12-26
5270679,Wendy,Smith,2007-12-16,Female,"8 Gerald branch
Moorehaven
CV4R 3PA",Historic,Greenwich Council,Jill Mellor,Social Worker,0191 4960953,jmellor@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-06-03,2021-10-19
6455154,Josh,Mitchell,2007-12-25,Male,"Studio 27k
O'Sullivan ville
New Charleneside
N1 5XN",Current,Tower Hamlets Council,Ms Heather Moore,Social Worker,01184960385,mmoore@towerhamlets.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-12-19,2020-09-13
1605313,Gordon,Berry,2010-03-23,Male,"Studio 07
Cook streets
Allanside
LU9 9QJ",Historic,Westminster Council,James Morgan-Bruce,Social Worker,0116 496 0818,jmorgan-bruce@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-02-11,2022-06-28
2663456,Molly,Owen,2009-09-16,Female,"5 Jeremy lock
Sophieburgh
L5 8LS",Current,Brent Council,Adrian Patel,Social Worker,(0131)4960227,apatel@brent.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-09-03,2020-02-14
8450378,Zoe,Cartwright,2013-08-21,Female,"Studio 70
Callum causeway
East Joannefort
DL4 6TN",Historic,Wandsworth Council,Dr Jill Tucker,Social Worker,(0909) 879 0183,dtucker@wandsworth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-12-27,2018-08-03
1421542,Eleanor,Coates,2015-10-26,Female,"Studio 9
Emily roads
Lake Robertburgh
LD8 5PE",Current,Greenwich Council,Marc Quinn,Social Worker,+44131 4960953,mquinn@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-03-07,2021-05-06
4643783,Donna,Wilson,2016-05-01,Female,"357 Cole plaza
South Janicechester
N2T 3RH",Historic,Bexley Council,Adrian Morgan,Social Worker,09098790500,amorgan@bexley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-01-17,2020-12-26
2985674,Karen,Jones,2013-02-02,Female,"Studio 2
Jasmine ranch
North Patricktown
L3C 0PW",Not Specified,Ealing Council,Denise Thomson,Social Worker,(0909) 879 0940,dthomson@ealing.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-05-23,2019-01-07
9831900,Clare,Robinson,2010-09-10,Female,"228 Pope estates
Clarkeberg
N8 1LT",Historic,Lewisham Council,Dr Jay Gordon,Social Worker,01314960145,dgordon@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-01-10,2020-02-15
6260211,Kelly,Hall,2015-07-09,Female,"Studio 98
Reynolds way
Jonesburgh
G55 7BJ",Current,Harrow Council,Rachel Moore,Social Worker,+44(0)1414960224,rmoore@harrow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-11-18,2022-04-24
5183703,Elizabeth,Preston,2009-01-15,Female,"21 Harrison expressway
Hamiltonborough
IV0B 9WQ",Historic,Lambeth Council,Jonathan Warner,Social Worker,+44(0)808 1570055,jwarner@lambeth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-05-08,2021-07-31
9981987,Julia,Walton,2013-01-29,Female,"Studio 31t
Giles flats
North Liamview
KA3X 3YQ",Current,Waltham Forest Council,Brett John,Social Worker,+44(0)29 2018 0855,bjohn@walthamforest.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-05-03,2020-04-24
7793733,Margaret,Gray,2009-01-02,Female,"Studio 98
Tucker dale
Terencetown
B4 9TW",Historic,Waltham Forest Council,Shaun Davis,Social Worker,+44(0)29 2018903,sdavis@walthamforest.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-08-30,2022-07-05
2297983,Timothy,Carter,2011-04-06,Male,"23 Mason trail
Gregoryville
CA60 7WS",Current,Greenwich Council,Dr Rhys Hussain,Social Worker,+44(0)28 9018 0463,dhussain@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-06-09,2019-04-07
8263979,Wayne,Wright,2009-06-30,Male,"Flat 64X
Peter port
Barnettberg
B1H 1SR",Historic,Bromley Council,Nicole Miah,Social Worker,0306 9990910,nmiah@bromley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-11-24,2018-12-01
4667882,Josephine,Walker,2010-04-20,Female,"907 Beth run
Christopherport
B3W 8YY",Historic,Lewisham Council,Dr Kathryn Williams,Social Worker,(0121) 496 0978,dwilliams@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-09-11,2021-01-26
5383998,Adam,King,2017-04-02,Male,"Flat 69
Singh tunnel
Taylorville
AL40 5FT",Current,Hounslow Council,Ms Danielle Dunn,Social Worker,(0116) 4960578,mdunn@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-11-13,2022-09-14
6482351,Charlie,Wilson,2006-05-08,Male,"Studio 5
James extensions
Halefurt
EC9E 9JU",Not Specified,Enfield Council,Steven Smith,Social Worker,(0117) 4960144,ssmith@enfield.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-08-01,2022-04-14
4672153,Christopher,Smith,2009-02-08,Male,"0 Paula throughway
North Kathrynstad
NP3B 5FE",Historic,Hounslow Council,Dennis Sykes,Social Worker,0113 496 0724,dsykes@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-06-02,2021-01-30
3977504,Lewis,Hanson,2013-07-10,Male,"Flat 20U
Forster falls
Donaldstad
GL0 6NZ",Historic,Brent Council,Frederick Willis,Social Worker,+44121 496 0320,fwillis@brent.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-11-07,2019-12-23
8018008,Ian,Wheeler,2013-03-08,Male,"Flat 66
Henry tunnel
Francisport
N58 6LQ",Current,Camden Council,Deborah Watts,Social Worker,+44(0)808 157 0858,dwatts@camden.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-02-17,2021-09-14
2576221,Kieran,Rogers,2015-08-29,Male,"Studio 21v
Sian avenue
East Ellie
N94 6SQ",Historic,Lewisham Council,Miss Janice Morrison,Social Worker,+448081570775,mmorrison@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-05-27,2021-05-18
5734753,Rachael,Martin,2017-08-19,Female,"745 Gavin lake
Braymouth
L14 2YE",Current,Redbridge Council,Dr Lisa Long,Social Worker,+448081570501,dlong@redbridge.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-06-25,2021-10-04
8774864,Max,Powell,2012-01-10,Male,"568 Raymond garden
Joemouth
KW53 1ZD",Historic,Islington Council,Dale Ellis,Social Worker,(0131)4960173,dellis@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-09-27,2020-03-31
